colony_year,pup_sex,pup_yrborn,pup_col_area,pup_emerjdate,aug15_emergence,pup_littersizeborn,indegree,outdegree,betweenness,outcloseness,incloseness,local_clustering,neg_ave_shortest_path,ave_shortest_path,eigenv,outstrength,instrength,valley,pup_summer_surv,pup_year_surv,yearly.pred.index,overall.index,pup_massjun,pup_massaug,mass_gain,mass_gain.day,mother_age,cluster,groupID,year,group_size,network_size,mother_uid,pup_uid,mother_year
mm_2008,M,2008,mm,NA,NA,5,0.148148148,0.111111111,0.07190135,0.144385027,0.07826087,0.142857143,-2.615384615,2.615384615,0.165175409,4,6,uv,1,0,low,high,138.0214542,663.8543382,525.832884,NA,4,26,14_mm_26,2008,11,25,87,845,87 _ 2008
mm_2008,M,2008,mm,202,25,5,0.148148148,0.111111111,0.07190135,0.144385027,0.07826087,0.142857143,-2.615384615,2.615384615,0.165175409,4,6,uv,1,0,low,high,325.6440053,767.70013,442.0561247,17.68224499,4,26,14_mm_26,2008,11,25,87,875,87 _ 2008
picnic_2002,M,2002,picnic,179,48,3,0.153846154,0.153846154,0.005128205,0.194029851,0.196969697,0.333333333,-1.892857143,1.892857143,0.104131436,2,2,uv,1,1,low,high,366.5945392,1482.851501,1116.256962,23.25535337,3,13,14_pc_13,2002,2,20,55,192,55 _ 2002
picnic_2002,M,2002,picnic,NA,NA,3,0.153846154,0.153846154,0.005128205,0.194029851,0.196969697,0.333333333,-1.892857143,1.892857143,0.104131436,2,2,uv,0,0,low,high,478.1766318,1493.957703,1015.781071,NA,3,13,14_pc_13,2002,2,20,55,886,55 _ 2002
picnic_2002,F,2002,picnic,179,48,3,0.153846154,0.153846154,0.005128205,0.194029851,0.196969697,0.333333333,-1.892857143,1.892857143,0.104131436,2,2,uv,1,1,low,high,263.4026688,1197.439418,934.0367492,19.45909894,3,13,14_pc_13,2002,2,20,55,894,55 _ 2002
river_2006,M,2006,river,186,41,6,0.103448276,0.137931034,0.003633005,0.06712963,0.062770563,0.19047619,-2.171521036,2.171521036,0.293301838,7,31,dv,0,0,low,low,268.1365001,1002.201076,734.0645759,17.90401405,3,21,14_br_21,2006,2,35,96,441,96 _ 2006
river_2006,F,2006,river,186,41,6,0.103448276,0.137931034,0.003633005,0.06712963,0.062770563,0.19047619,-2.171521036,2.171521036,0.293301838,7,31,dv,0,0,low,low,255.8428275,909.2727403,653.4299128,15.93731495,3,21,14_br_21,2006,2,35,96,260,96 _ 2006
river_2006,M,2006,river,186,41,6,0.103448276,0.137931034,0.003633005,0.06712963,0.062770563,0.19047619,-2.171521036,2.171521036,0.293301838,7,31,dv,0,0,low,low,249.86468,961.8655287,712.0008487,17.36587436,3,21,14_br_21,2006,2,35,96,583,96 _ 2006
river_2006,M,2006,river,186,41,6,0.103448276,0.137931034,0.003633005,0.06712963,0.062770563,0.19047619,-2.171521036,2.171521036,0.293301838,7,31,dv,0,0,low,low,271.5985381,985.5494013,713.9508632,17.41343569,3,21,14_br_21,2006,2,35,96,999,96 _ 2006
river_2006,F,2006,river,186,41,6,0.103448276,0.137931034,0.003633005,0.06712963,0.062770563,0.19047619,-2.171521036,2.171521036,0.293301838,7,31,dv,0,0,low,low,228.4697997,800.5241727,572.054373,13.95254568,3,21,14_br_21,2006,2,35,96,1023,96 _ 2006
river_2006,F,2006,river,186,41,6,0.103448276,0.137931034,0.003633005,0.06712963,0.062770563,0.19047619,-2.171521036,2.171521036,0.293301838,7,31,dv,1,0,low,low,185.2346486,785.818502,600.5838534,14.64838667,3,21,14_br_21,2006,2,35,96,872,96 _ 2006
river_2007,M,2007,river,186,41,4,0.263157895,0.210526316,0.011443381,0.175925926,0.177570093,0.25,-2.016064257,2.016064257,0.522160218,19,40,dv,0,0,high,high,402.4236589,1297.588725,895.1650661,21.8332943,4,21,14_br_21,2007,3,30,96,810,96 _ 2007
river_2007,M,2007,river,186,41,4,0.263157895,0.210526316,0.011443381,0.175925926,0.177570093,0.25,-2.016064257,2.016064257,0.522160218,19,40,dv,0,0,high,high,341.7544928,1180.896105,839.1416122,20.46686859,4,21,14_br_21,2007,3,30,96,646,96 _ 2007
river_2007,M,2007,river,186,41,4,0.263157895,0.210526316,0.011443381,0.175925926,0.177570093,0.25,-2.016064257,2.016064257,0.522160218,19,40,dv,1,0,high,high,504.2188822,1364.505071,860.2861888,20.98258997,4,21,14_br_21,2007,3,30,96,839,96 _ 2007
river_2007,F,2007,river,NA,NA,4,0.263157895,0.210526316,0.011443381,0.175925926,0.177570093,0.25,-2.016064257,2.016064257,0.522160218,19,40,dv,0,0,high,high,284.862433,970.7510373,685.8886043,NA,4,21,14_br_21,2007,3,30,96,565,96 _ 2007
river_2008,F,2008,river,191,36,4,0.2,0.133333333,0,0.089285714,0.097402597,0.3,-1.88,1.88,0,2,7,dv,0,0,low,high,444.245406,1235.524663,791.279257,21.97997936,5,15,14_br_15,2008,2,25,96,856,96 _ 2008
river_2008,F,2008,river,191,36,4,0.2,0.133333333,0,0.089285714,0.097402597,0.3,-1.88,1.88,0,2,7,dv,0,0,low,high,425.8972145,1130.288845,704.3916305,19.56643418,5,15,14_br_15,2008,2,25,96,265,96 _ 2008
river_2008,F,2008,river,185,42,4,0.2,0.133333333,0,0.089285714,0.097402597,0.3,-1.88,1.88,0,2,7,dv,1,1,low,high,442.6660527,1091.483236,648.8171833,15.44802817,5,15,14_br_15,2008,2,25,96,266,96 _ 2008
river_2008,M,2008,river,NA,NA,4,0.2,0.133333333,0,0.089285714,0.097402597,0.3,-1.88,1.88,0,2,7,dv,1,1,low,high,364.7480131,1201.961389,837.2133759,NA,5,15,14_br_15,2008,2,25,96,167,96 _ 2008
river_2010,M,2010,river,187,40,4,0,0.035714286,0,0.074666667,0.034482759,NA,-2.666666667,2.666666667,0.000599971,1,0,dv,1,1,low,low,379.8542907,1271.863493,892.0092023,22.30023006,7,13,14_br_13,2010,25,43,96,171,96 _ 2010
river_2010,F,2010,river,187,40,4,0,0.035714286,0,0.074666667,0.034482759,NA,-2.666666667,2.666666667,0.000599971,1,0,dv,0,0,low,low,432.2541504,1326.645146,894.3909956,22.35977489,7,13,14_br_13,2010,25,43,96,460,96 _ 2010
river_2010,M,2010,river,187,40,4,0,0.035714286,0,0.074666667,0.034482759,NA,-2.666666667,2.666666667,0.000599971,1,0,dv,1,1,low,low,449.1793896,1419.701013,970.5216234,24.26304059,7,13,14_br_13,2010,25,43,96,274,96 _ 2010
river_2010,F,2010,river,187,40,4,0,0.035714286,0,0.074666667,0.034482759,NA,-2.666666667,2.666666667,0.000599971,1,0,dv,1,1,low,low,441.1371286,1306.556678,865.4195494,21.63548874,7,13,14_br_13,2010,25,43,96,330,96 _ 2010
river_2011,F,2011,river,201,26,3,0.230769231,0.230769231,0,0.109243697,0.109243697,0.4,-1.47761194,1.47761194,0.726798729,19,52,dv,1,1,low,low,462.8556329,1095.12558,632.2699471,24.31807489,8,7,14_br_7,2011,4,16,96,475,96 _ 2011
river_2011,M,2011,river,201,26,3,0.230769231,0.230769231,0,0.109243697,0.109243697,0.4,-1.47761194,1.47761194,0.726798729,19,52,dv,0,0,low,low,348.883356,846.2525003,497.3691443,19.12958247,8,7,14_br_7,2011,4,16,96,155,96 _ 2011
river_2011,M,2011,river,201,26,3,0.230769231,0.230769231,0,0.109243697,0.109243697,0.4,-1.47761194,1.47761194,0.726798729,19,52,dv,1,1,low,low,371.7079432,857.3674558,485.6595126,18.67921202,8,7,14_br_7,2011,4,16,96,507,96 _ 2011
river_2013,F,2013,river,176,51,5,0.083333333,0.166666667,0,0.255319149,0.210526316,0.333333333,-1.803571429,1.803571429,0.092463237,11,13,dv,1,1,low,low,289.6953171,1262.996747,973.3014299,19.08434176,10,25,14_br_25,2013,1,13,96,1004,96 _ 2013
river_2013,F,2013,river,176,51,5,0.083333333,0.166666667,0,0.255319149,0.210526316,0.333333333,-1.803571429,1.803571429,0.092463237,11,13,dv,0,0,low,low,298.1236317,1360.304249,1062.180617,20.82707093,10,25,14_br_25,2013,1,13,96,336,96 _ 2013
river_2013,F,2013,river,176,51,5,0.083333333,0.166666667,0,0.255319149,0.210526316,0.333333333,-1.803571429,1.803571429,0.092463237,11,13,dv,0,0,low,low,292.1231224,1398.840716,1106.717594,21.70034497,10,25,14_br_25,2013,1,13,96,664,96 _ 2013
river_2013,M,2013,river,176,51,5,0.083333333,0.166666667,0,0.255319149,0.210526316,0.333333333,-1.803571429,1.803571429,0.092463237,11,13,dv,1,0,low,low,270.8370937,1363.147604,1092.31051,21.41785314,10,25,14_br_25,2013,1,13,96,411,96 _ 2013
river_2013,M,2013,river,176,51,5,0.083333333,0.166666667,0,0.255319149,0.210526316,0.333333333,-1.803571429,1.803571429,0.092463237,11,13,dv,1,0,low,low,263.1389809,1393.598349,1130.459368,22.16586996,10,25,14_br_25,2013,1,13,96,835,96 _ 2013
river_2005,F,2005,river,184,43,2,0.117647059,0.147058824,0.053583219,0.142259414,0.159624413,0.138888889,-2.759381898,2.759381898,0.264691538,30,26,dv,1,0,low,high,367.9942942,1159.322924,791.3286298,18.40299139,2,28,14_br_28,2005,13,37,38,1015,38 _ 2005
river_2005,M,2005,river,184,43,2,0.117647059,0.147058824,0.053583219,0.142259414,0.159624413,0.138888889,-2.759381898,2.759381898,0.264691538,30,26,dv,0,0,low,high,400.5436773,1439.302657,1038.75898,24.15718557,2,28,14_br_28,2005,13,37,38,1003,38 _ 2005
river_2008,M,2008,river,191,36,4,0.133333333,0.133333333,0,0.089285714,0.096774194,0.5,-1.88,1.88,0,2,6,dv,0,0,low,high,500.7336461,1349.23921,848.5055639,23.569599,5,21,14_br_21,2008,2,25,38,202,38 _ 2008
river_2008,F,2008,river,191,36,4,0.133333333,0.133333333,0,0.089285714,0.096774194,0.5,-1.88,1.88,0,2,6,dv,1,1,low,high,414.7782567,1109.708075,694.9298183,19.30360606,5,21,14_br_21,2008,2,25,38,1043,38 _ 2008
river_2008,M,2008,river,NA,NA,4,0.133333333,0.133333333,0,0.089285714,0.096774194,0.5,-1.88,1.88,0,2,6,dv,0,0,low,high,541.951757,1544.236831,1002.285074,NA,5,21,14_br_21,2008,2,25,38,1005,38 _ 2008
river_2008,M,2008,river,NA,NA,4,0.133333333,0.133333333,0,0.089285714,0.096774194,0.5,-1.88,1.88,0,2,6,dv,1,0,low,high,489.02669,1411.479477,922.452787,NA,5,21,14_br_21,2008,2,25,38,572,38 _ 2008
river_2009,F,2009,river,188,39,4,0,0.142857143,0,0.076923077,0.066666667,1,-1.48,1.48,0,4,0,dv,1,1,low,low,460.4828607,1369.104566,908.6217053,23.29799244,6,21,14_br_21,2009,5,25,38,195,38 _ 2009
river_2009,F,2009,river,188,39,4,0,0.142857143,0,0.076923077,0.066666667,1,-1.48,1.48,0,4,0,dv,0,0,low,low,420.3378953,1203.268445,782.9305497,20.0751423,6,21,14_br_21,2009,5,25,38,420,38 _ 2009
river_2009,F,2009,river,186,41,4,0,0.142857143,0,0.076923077,0.066666667,1,-1.48,1.48,0,4,0,dv,1,1,low,low,325.2534014,1086.533128,761.2797266,18.56779821,6,21,14_br_21,2009,5,25,38,592,38 _ 2009
river_2009,M,2009,river,188,39,4,0,0.142857143,0,0.076923077,0.066666667,1,-1.48,1.48,0,4,0,dv,1,1,low,low,471.1135531,1367.514381,896.4008279,22.98463661,6,21,14_br_21,2009,5,25,38,108,38 _ 2009
river_2010,F,2010,river,187,40,4,0.035714286,0,0,0.034482759,0.049122807,NA,-2.666666667,2.666666667,0.002812016,0,1,dv,0,0,low,low,576.5920068,1576.287515,999.6955082,24.99238771,7,12,14_br_12,2010,1,43,38,524,38 _ 2010
river_2010,F,2010,river,187,40,4,0.035714286,0,0,0.034482759,0.049122807,NA,-2.666666667,2.666666667,0.002812016,0,1,dv,0,0,low,low,441.1939688,1333.948392,892.7544232,22.31886058,7,12,14_br_12,2010,1,43,38,982,38 _ 2010
river_2010,F,2010,river,187,40,4,0.035714286,0,0,0.034482759,0.049122807,NA,-2.666666667,2.666666667,0.002812016,0,1,dv,1,0,low,low,504.4487401,1406.972267,902.5235269,22.56308817,7,12,14_br_12,2010,1,43,38,790,38 _ 2010
river_2010,M,2010,river,187,40,4,0.035714286,0,0,0.034482759,0.049122807,NA,-2.666666667,2.666666667,0.002812016,0,1,dv,0,0,low,low,464.6265258,1381.064647,916.4381212,22.91095303,7,12,14_br_12,2010,1,43,38,106,38 _ 2010
river_2011,M,2011,river,191,36,5,0.153846154,0.153846154,0,0.108333333,0.108333333,0.166666667,-1.47761194,1.47761194,0.520495909,14,9,dv,0,0,low,low,425.0441864,1257.678698,832.6345116,23.12873643,8,7,14_br_7,2011,4,16,38,974,38 _ 2011
river_2011,M,2011,river,191,36,5,0.153846154,0.153846154,0,0.108333333,0.108333333,0.166666667,-1.47761194,1.47761194,0.520495909,14,9,dv,0,0,low,low,451.6160362,1298.07708,846.4610438,23.51280677,8,7,14_br_7,2011,4,16,38,335,38 _ 2011
river_2011,F,2011,river,191,36,5,0.153846154,0.153846154,0,0.108333333,0.108333333,0.166666667,-1.47761194,1.47761194,0.520495909,14,9,dv,1,1,low,low,379.1632089,1198.688001,819.5247921,22.76457756,8,7,14_br_7,2011,4,16,38,456,38 _ 2011
river_2011,F,2011,river,191,36,5,0.153846154,0.153846154,0,0.108333333,0.108333333,0.166666667,-1.47761194,1.47761194,0.520495909,14,9,dv,0,0,low,low,369.3860994,1056.046654,686.6605546,19.07390429,8,7,14_br_7,2011,4,16,38,439,38 _ 2011
river_2011,F,2011,river,191,36,5,0.153846154,0.153846154,0,0.108333333,0.108333333,0.166666667,-1.47761194,1.47761194,0.520495909,14,9,dv,0,0,low,low,379.9634221,1151.08496,771.1215379,21.42004272,8,7,14_br_7,2011,4,16,38,896,38 _ 2011
river_2012,F,2012,river,176,51,6,0.428571429,0.285714286,0.079365079,0.583333333,0.636363636,0.2,-1.75,1.75,0.509743061,7,13,dv,1,1,low,low,444.4091118,1717.12485,1272.715738,24.95521055,9,4,13_ br _ 4,2012,7,10,38,541,38 _ 2012
river_2012,F,2012,river,176,51,6,0.428571429,0.285714286,0.079365079,0.583333333,0.636363636,0.2,-1.75,1.75,0.509743061,7,13,dv,1,1,low,low,489.42972,1844.786194,1355.356474,26.57561714,9,4,13_ br _ 4,2012,7,10,38,365,38 _ 2012
river_2012,F,2012,river,176,51,6,0.428571429,0.285714286,0.079365079,0.583333333,0.636363636,0.2,-1.75,1.75,0.509743061,7,13,dv,1,1,low,low,388.286572,1621.693309,1233.406737,24.18444582,9,4,13_ br _ 4,2012,7,10,38,300,38 _ 2012
river_2012,F,2012,river,176,51,6,0.428571429,0.285714286,0.079365079,0.583333333,0.636363636,0.2,-1.75,1.75,0.509743061,7,13,dv,1,1,low,low,383.3907869,1701.433858,1318.043071,25.84398179,9,4,13_ br _ 4,2012,7,10,38,273,38 _ 2012
river_2012,F,2012,river,176,51,6,0.428571429,0.285714286,0.079365079,0.583333333,0.636363636,0.2,-1.75,1.75,0.509743061,7,13,dv,1,1,low,low,351.3304042,1627.221636,1275.891232,25.01747513,9,4,13_ br _ 4,2012,7,10,38,219,38 _ 2012
river_2012,F,2012,river,176,51,6,0.428571429,0.285714286,0.079365079,0.583333333,0.636363636,0.2,-1.75,1.75,0.509743061,7,13,dv,0,0,low,low,291.6992915,1524.000615,1232.301324,24.16277105,9,4,13_ br _ 4,2012,7,10,38,1018,38 _ 2012
river_2013,M,2013,river,182,45,3,0.25,0.166666667,0.009469697,0.260869565,0.25,0.2,-1.803571429,1.803571429,0.161267224,16,22,dv,1,1,low,low,505.4341055,1726.619936,1221.185831,27.1374629,10,13,14_br_13,2013,3,13,38,966,38 _ 2013
river_2013,M,2013,river,182,45,3,0.25,0.166666667,0.009469697,0.260869565,0.25,0.2,-1.803571429,1.803571429,0.161267224,16,22,dv,1,1,low,low,481.7099587,1676.638486,1194.928527,26.55396727,10,13,14_br_13,2013,3,13,38,818,38 _ 2013
river_2013,F,2013,river,182,45,3,0.25,0.166666667,0.009469697,0.260869565,0.25,0.2,-1.803571429,1.803571429,0.161267224,16,22,dv,0,0,low,low,478.0898776,1601.281273,1123.191395,24.95980879,10,13,14_br_13,2013,3,13,38,679,38 _ 2013
river_2007,F,2007,river,186,41,3,0.157894737,0.210526316,0.007797271,0.177570093,0.165217391,0.19047619,-2.016064257,2.016064257,0.418944732,17,41,dv,0,0,high,high,343.2395582,1100.181714,756.9421558,18.4620038,4,14,14_br_14,2007,6,30,36,147,36 _ 2007
river_2007,M,2007,river,186,41,3,0.157894737,0.210526316,0.007797271,0.177570093,0.165217391,0.19047619,-2.016064257,2.016064257,0.418944732,17,41,dv,0,0,high,high,368.5716218,1150.527023,781.9554012,19.07208296,4,14,14_br_14,2007,6,30,36,207,36 _ 2007
river_2007,F,2007,river,186,41,3,0.157894737,0.210526316,0.007797271,0.177570093,0.165217391,0.19047619,-2.016064257,2.016064257,0.418944732,17,41,dv,0,0,high,high,480.4516131,1397.177649,916.7260359,22.35917161,4,14,14_br_14,2007,6,30,36,680,36 _ 2007
river_2009,M,2009,river,188,39,5,0.071428571,0.071428571,0,0.071428571,0.071428571,1,-1.48,1.48,0,2,3,dv,1,1,low,low,414.2702831,1308.109459,893.8391759,22.91895323,6,19,14_br_19,2009,1,25,36,214,36 _ 2009
river_2009,F,2009,river,188,39,5,0.071428571,0.071428571,0,0.071428571,0.071428571,1,-1.48,1.48,0,2,3,dv,1,1,low,low,414.1770544,1358.87114,944.6940856,24.22292527,6,19,14_br_19,2009,1,25,36,416,36 _ 2009
river_2009,M,2009,river,188,39,5,0.071428571,0.071428571,0,0.071428571,0.071428571,1,-1.48,1.48,0,2,3,dv,1,1,low,low,436.5806812,1224.788435,788.2077538,20.21045523,6,19,14_br_19,2009,1,25,36,657,36 _ 2009
river_2009,F,2009,river,188,39,5,0.071428571,0.071428571,0,0.071428571,0.071428571,1,-1.48,1.48,0,2,3,dv,1,1,low,low,365.4225302,1138.032166,772.6096358,19.81050348,6,19,14_br_19,2009,1,25,36,150,36 _ 2009
river_2009,M,2009,river,186,41,5,0.071428571,0.071428571,0,0.071428571,0.071428571,1,-1.48,1.48,0,2,3,dv,1,1,low,low,549.5723833,1695.625793,1146.05341,27.95252219,6,19,14_br_19,2009,1,25,36,464,36 _ 2009
river_2010,M,2010,river,187,40,5,0,0.035714286,0,0.071246819,0.034482759,NA,-2.666666667,2.666666667,0.008050169,1,0,dv,0,0,low,low,452.5461489,1422.283481,969.7373321,24.2434333,7,19,14_br_19,2010,1,43,36,249,36 _ 2010
river_2010,F,2010,river,187,40,5,0,0.035714286,0,0.071246819,0.034482759,NA,-2.666666667,2.666666667,0.008050169,1,0,dv,0,0,low,low,387.8210452,1235.424631,847.6035858,21.19008965,7,19,14_br_19,2010,1,43,36,842,36 _ 2010
river_2010,M,2010,river,NA,NA,5,0,0.035714286,0,0.071246819,0.034482759,NA,-2.666666667,2.666666667,0.008050169,1,0,dv,0,0,low,low,531.419466,1564.631225,1033.211759,NA,7,19,14_br_19,2010,1,43,36,363,36 _ 2010
river_2010,M,2010,river,187,40,5,0,0.035714286,0,0.071246819,0.034482759,NA,-2.666666667,2.666666667,0.008050169,1,0,dv,0,0,low,low,459.6880829,1435.725376,976.0372931,24.40093233,7,19,14_br_19,2010,1,43,36,1035,36 _ 2010
river_2010,F,2010,river,187,40,5,0,0.035714286,0,0.071246819,0.034482759,NA,-2.666666667,2.666666667,0.008050169,1,0,dv,1,0,low,low,389.2617446,1205.519422,816.2576774,20.40644194,7,19,14_br_19,2010,1,43,36,245,36 _ 2010
mm_2008,M,2008,mm,202,25,4,0.111111111,0.148148148,0.018676499,0.156069364,0.079178886,0.428571429,-2.615384615,2.615384615,0.39748194,6,3,uv,0,0,low,high,326.9221334,770.0172211,443.0950877,17.72380351,2,26,14_mm_26,2008,11,25,29,1026,29 _ 2008
mm_2008,M,2008,mm,202,25,4,0.111111111,0.148148148,0.018676499,0.156069364,0.079178886,0.428571429,-2.615384615,2.615384615,0.39748194,6,3,uv,1,0,low,high,214.2386038,545.4143741,331.1757703,13.24703081,2,26,14_mm_26,2008,11,25,29,777,29 _ 2008
mm_2008,F,2008,mm,202,25,4,0.111111111,0.148148148,0.018676499,0.156069364,0.079178886,0.428571429,-2.615384615,2.615384615,0.39748194,6,3,uv,0,0,low,high,257.3415082,593.9569549,336.6154467,13.46461787,2,26,14_mm_26,2008,11,25,29,560,29 _ 2008
mm_2008,F,2008,mm,202,25,4,0.111111111,0.148148148,0.018676499,0.156069364,0.079178886,0.428571429,-2.615384615,2.615384615,0.39748194,6,3,uv,1,0,low,high,250.0542039,572.9107898,322.8565859,12.91426344,2,26,14_mm_26,2008,11,25,29,479,29 _ 2008
picnic_2008,M,2008,picnic,NA,NA,3,0.096774194,0.096774194,0,0.036904762,0.107638889,0.2,-3.004106776,3.004106776,0.072103946,14,24,uv,1,0,high,high,159.9794578,678.687706,518.7082482,NA,2,48,14_pc_48,2008,2,29,74,594,74 _ 2008
picnic_2008,F,2008,picnic,NA,NA,3,0.096774194,0.096774194,0,0.036904762,0.107638889,0.2,-3.004106776,3.004106776,0.072103946,14,24,uv,1,1,high,high,176.831595,682.7761463,505.9445513,NA,2,48,14_pc_48,2008,2,29,74,931,74 _ 2008
picnic_2008,F,2008,picnic,NA,NA,3,0.096774194,0.096774194,0,0.036904762,0.107638889,0.2,-3.004106776,3.004106776,0.072103946,14,24,uv,1,0,high,high,200.9396435,763.5532397,562.6135962,NA,2,48,14_pc_48,2008,2,29,74,170,74 _ 2008
picnic_2009,F,2009,picnic,NA,NA,5,0.333333333,0.333333333,0.166666667,0.222222222,0.184615385,0.214285714,-1.857142857,1.857142857,0.760082715,5,10,uv,1,0,high,high,177.1729209,700.1612874,522.9883665,NA,3,60,14_pc_60,2009,2,11,74,951,74 _ 2009
picnic_2009,F,2009,picnic,NA,NA,5,0.333333333,0.333333333,0.166666667,0.222222222,0.184615385,0.214285714,-1.857142857,1.857142857,0.760082715,5,10,uv,1,1,high,high,226.5505127,916.1127086,689.5621959,NA,3,60,14_pc_60,2009,2,11,74,798,74 _ 2009
picnic_2009,F,2009,picnic,NA,NA,5,0.333333333,0.333333333,0.166666667,0.222222222,0.184615385,0.214285714,-1.857142857,1.857142857,0.760082715,5,10,uv,1,1,high,high,306.6601366,1115.777638,809.1175014,NA,3,60,14_pc_60,2009,2,11,74,938,74 _ 2009
picnic_2009,M,2009,picnic,NA,NA,5,0.333333333,0.333333333,0.166666667,0.222222222,0.184615385,0.214285714,-1.857142857,1.857142857,0.760082715,5,10,uv,1,1,high,high,281.8890857,1029.846284,747.9571983,NA,3,60,14_pc_60,2009,2,11,74,1044,74 _ 2009
picnic_2009,M,2009,picnic,NA,NA,5,0.333333333,0.333333333,0.166666667,0.222222222,0.184615385,0.214285714,-1.857142857,1.857142857,0.760082715,5,10,uv,1,0,high,high,328.1039816,1127.374373,799.2703914,NA,3,60,14_pc_60,2009,2,11,74,285,74 _ 2009
mm_2009,F,2009,mm,199,28,1,0.3,0.2,0.044444444,0.111111111,0.125,0.1,-1.288888889,1.288888889,0,10,15,uv,1,1,low,low,475.2672043,1019.534618,544.2674137,19.43812192,2,26,14_mm_26,2009,3,10,95,433,95 _ 2009
mm_2010,F,2010,mm,189,38,3,0.555555556,0.555555556,0,0.428571429,0.642857143,0.222222222,-1.691358025,1.691358025,0.888924734,21,15,uv,1,1,low,low,441.354937,1301.043901,859.688964,22.62339379,3,24,14_mm_24,2010,5,10,95,615,95 _ 2010
mm_2010,F,2010,mm,189,38,3,0.555555556,0.555555556,0,0.428571429,0.642857143,0.222222222,-1.691358025,1.691358025,0.888924734,21,15,uv,1,1,low,low,427.0070732,1340.48916,913.4820868,24.03900228,3,24,14_mm_24,2010,5,10,95,354,95 _ 2010
mm_2010,M,2010,mm,189,38,3,0.555555556,0.555555556,0,0.428571429,0.642857143,0.222222222,-1.691358025,1.691358025,0.888924734,21,15,uv,0,0,low,low,470.275196,1403.717359,933.442163,24.56426745,3,24,14_mm_24,2010,5,10,95,122,95 _ 2010
mm_2012,M,2012,mm,183,44,7,0.545454545,0.454545455,0.013051948,0.379310345,0.6875,0.218181818,-1.495867769,1.495867769,0.765799947,53,84,uv,1,0,low,low,351.0963015,1624.478691,1273.38239,28.94050885,5,1,13_ mm _ 1,2012,6,12,95,678,95 _ 2012
mm_2012,M,2012,mm,183,44,7,0.545454545,0.454545455,0.013051948,0.379310345,0.6875,0.218181818,-1.495867769,1.495867769,0.765799947,53,84,uv,0,0,low,low,302.935098,1414.714336,1111.779238,25.26770995,5,1,13_ mm _ 1,2012,6,12,95,805,95 _ 2012
mm_2012,M,2012,mm,183,44,7,0.545454545,0.454545455,0.013051948,0.379310345,0.6875,0.218181818,-1.495867769,1.495867769,0.765799947,53,84,uv,0,0,low,low,324.0311774,1456.699682,1132.668505,25.74246601,5,1,13_ mm _ 1,2012,6,12,95,888,95 _ 2012
mm_2012,M,2012,mm,183,44,7,0.545454545,0.454545455,0.013051948,0.379310345,0.6875,0.218181818,-1.495867769,1.495867769,0.765799947,53,84,uv,1,0,low,low,360.4038968,1581.123495,1220.719598,27.74362723,5,1,13_ mm _ 1,2012,6,12,95,868,95 _ 2012
mm_2012,F,2012,mm,183,44,7,0.545454545,0.454545455,0.013051948,0.379310345,0.6875,0.218181818,-1.495867769,1.495867769,0.765799947,53,84,uv,0,0,low,low,327.9723103,1269.469572,941.4972617,21.39766504,5,1,13_ mm _ 1,2012,6,12,95,527,95 _ 2012
